"","Dates","KOR","AUS","ISL","GBR","DNK","ESP","JPN","NOR","CAN","FIN","NLD","USA","MEX","BEL","DEU","LUX","PRT","ITA","AUT","IRL","CHE","SWE","FRA","GRC"
"87","1968-Q4",-1.086666,3.726846,0.852386,0.400442,1.744169,4.053407,5.697546,1.212764,1.380833,1.87517,3.344474,0.393303,1.297967,1.770449,1.509434,3.198278,0.251935,2.340949,0.895835,1.513919,2.432074,-0.542023,1.02459,2.704476
"88","1969-Q1",4.779877,-0.692246,0.850857,-0.222557,2.05267,3.548014,0.879461,1.603744,1.308093,4.889796,0.365412,1.565108,1.273835,1.730254,2.516443,3.071908,-0.591963,1.566157,0.973635,1.475881,-2.393515,-0.433192,0.183745,2.616589
"89","1969-Q2",3.669007,1.981206,0.824551,0.730792,1.547739,-0.33786,2.911658,1.200889,0.492845,0.942349,1.565815,0.304007,1.244561,1.682229,1.283088,2.957898,-0.183559,1.805751,1.892345,1.445659,3.5186,2.642603,2.453037,2.524347
"90","1969-Q3",7.55572,1.655392,1.239113,0.564076,1.067554,1.865453,2.395416,0.813607,1.073699,2.772065,2.325833,0.660512,1.554238,1.672652,2.148261,1.483481,1.947747,0.239159,2.406026,0.9937,4.158557,3.838759,0.945384,2.234753
"91","1969-Q4",2.372113,2.303809,1.662742,0.511659,0.604505,1.119478,3.903013,0.436963,1.43134,1.487767,3.002685,-0.487685,1.864179,1.654096,1.536743,-0.016203,2.637683,-2.021338,1.017809,0.519541,-0.223326,0.718574,0.790252,1.933547
"92","1970-Q1",-1.803449,2.078406,-2.711694,-0.638768,0.151851,1.869665,3.064074,0.06665,0.646174,0.868339,-1.492127,-0.148485,1.80921,1.606117,-1.595662,0.570229,2.917471,5.996458,1.88764,1.700898,1.996142,1.335154,1.911374,0.989273
"93","1970-Q2",4.115313,2.011396,6.150969,2.357979,0.258884,0.158864,1.212646,0.382576,-0.004058,3.461853,2.729327,0.14192,1.768314,1.575349,3.975818,-0.502263,2.993326,0.729987,2.591039,-0.590195,1.186441,0.769958,1.262038,3.689917
"94","1970-Q3",0.411535,-0.2076,4.817923,0.991412,0.36522,0.511083,2.680797,0.695855,1.032505,1.867733,1.530089,0.921575,1.243409,1.176552,1.867836,-0.057052,0.646107,2.006338,1.93573,0.01911,1.396769,2.920683,1.377239,1.891984
"95","1970-Q4",7.754353,0.477634,3.756189,0.873914,0.470507,0.789028,-0.322008,1.003665,0.1783,1.012939,2.075318,-1.071644,0.69679,0.75863,0.847607,0.357559,1.772498,0.111821,1.242164,0.552682,0.404999,0.462521,1.570186,-0.5658
"96","1971-Q1",0.695473,1.208835,2.862525,-0.59036,0.574419,0.780918,0.910972,1.303203,-0.573695,-4.650449,0.488356,2.715991,0.685515,0.742862,-1.921103,0.72943,-0.022926,-0.523041,0.171116,0.989664,1.114561,-1.089009,0.129083,2.61749
